uuid,activation_date,total_cost,product_name,customer_gender,long,lat,country,follow_on_cost,downpmt_cost,contract_days,follow_on_days,receivable_per_day,organization,exchange_rate,adm2
98be1825,2022-01-20,10964.91228,SunClassic,Female,36.383,-0.53,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
98bffbc1,2023-03-19,10964.91228,SunClassic,Female,36.26,2.984,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
98c22d2e,2024-07-25,10964.91228,SunCookstove,Male,37.436,0.842,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
98c815e6,2023-06-17,41152.26337,SunClassic,Male,8.368,8.073,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Nasarawa
98c900d7,2024-06-29,27412.2807,SunSuper TV,Female,35.262,1.708,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,WEST POKOT
98ce007f,2024-07-01,16447.36842,SunClassic + Radio,Female,37.512,3.272,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
98cffd22,2024-07-21,10964.91228,SunClassic,Male,35.908,3.281,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
98d06167,2024-06-13,10964.91228,SunCookstove,Male,36.665,3.027,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
98d09689,2022-03-20,21929.82456,SunExtra + Radio,Female,37.199,1.069,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
98d476df,2023-07-26,10964.91228,SunCookstove,Male,38.566,3.34,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
98d55fd8,2024-07-03,16447.36842,SunClassic + Radio,Female,36.419,1.793,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
98d60908,2023-06-11,41152.26337,SunClassic,Female,5.907,8.298,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kogi
98d611cd,2022-11-05,10964.91228,SunClassic,Male,38.539,1.796,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
98d64890,2023-01-08,41152.26337,SunCookstove,Male,4.771,8.264,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kwara
98de979e,2024-02-19,10964.91228,SunCookstove,Male,35.945,-1.43,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
98e02871,2024-07-12,21929.82456,SunExtra + Radio,Male,37.31,1.528,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
98e19d2e,2023-10-03,10964.91228,SunCookstove,Female,36.393,1,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
98e45381,2022-10-30,41152.26337,SunClassic,Female,5.069,9.434,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
98eb69d0,2024-05-11,10964.91228,SunClassic,Female,35.756,-0.459,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
98ecf026,2024-07-27,27412.2807,SunSuper TV,Female,36.98,-0.614,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,MURANG'A
98f07e32,2024-10-26,102880.6584,SunSuper TV,Female,5.901,10.693,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
98f4075b,2024-07-27,10964.91228,SunClassic,Male,38.904,2.859,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
98f536af,2024-04-14,82304.52675,SunExtra + Radio,Female,5.103,8.845,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kwara
98f55265,2024-04-17,109649.1228,SunPump,Female,35.602,1.663,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WEST POKOT
98f59d0a,2023-01-23,10964.91228,SunClassic,Female,37.593,2.282,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
98fcb640,2024-09-25,27412.2807,SunSuper TV,Female,36.475,0.414,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,LAIKIPIA
98fcec8b,2023-08-22,16447.36842,SunClassic + Radio,Female,37.357,2.094,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
98ffe095,2024-07-18,16447.36842,SunClassic + Radio,Female,35.897,0.5,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,BARINGO
9901ecdf,2023-10-19,16447.36842,SunClassic + Radio,Female,36.593,0.271,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,LAIKIPIA
9.91E+99,2023-04-14,21929.82456,SunExtra + Radio,Male,36.379,1.223,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
990bc0ca,2023-11-28,10964.91228,SunClassic,Female,35.544,0.628,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ELGEYO-MARAKWET
990c0ecf,2024-06-09,10964.91228,SunClassic,Female,35.477,3.248,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
990f184d,2024-09-23,102880.6584,SunSuper TV,Male,8.745,8.356,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Nasarawa
9910812a,2024-04-16,16447.36842,SunClassic + Radio,Male,38.677,-0.728,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
99149206,2023-06-27,21929.82456,SunExtra + Radio,Male,35.823,2.808,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
9916ce34,2023-09-29,10964.91228,SunClassic,Female,35.43,-1.317,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
9916ded0,2024-09-16,10964.91228,SunCookstove,Male,36.77,-1.179,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KIAMBU
991ad686,2023-04-12,10964.91228,SunCookstove,Male,38.609,0.045,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
991d66d6,2022-06-27,109649.1228,SunPump,Male,39.284,-0.355,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TANA RIVER
9926c44f,2024-06-01,16447.36842,SunClassic + Radio,Male,38.911,2.866,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
9928c073,2022-04-12,16447.36842,SunClassic + Radio,Female,38.603,1.086,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
992dd13f,2024-10-12,16447.36842,SunClassic + Radio,Male,37.033,1.067,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
99317c38,2024-09-27,21929.82456,SunExtra + Radio,Female,37.324,0.197,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,LAIKIPIA
99334381,2024-09-25,21929.82456,SunExtra + Radio,Male,40.15,-0.445,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
9937d562,2024-03-27,10964.91228,SunCookstove,Female,40.515,1.593,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
9942608a,2023-05-04,16447.36842,SunClassic + Radio,Male,37.456,0.074,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MERU
9944280d,2023-10-27,10964.91228,SunClassic,Female,38.405,-0.569,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
9946e8b9,2024-10-14,10964.91228,SunClassic,Female,37.829,0.899,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
9949826b,2024-02-21,10964.91228,SunClassic,Female,35.873,2.298,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
994d6b8b,2023-08-01,16447.36842,SunClassic + Radio,Female,38.245,3.173,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
9952a3e7,2023-06-03,61728.39506,SunClassic + Radio,Male,8.318,11.973,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kano
9956b68e,2023-10-12,10964.91228,SunClassic,Male,40.073,0.297,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
9959cbf6,2022-09-26,10964.91228,SunClassic,Female,37.969,1.632,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
996094ed,2023-08-22,10964.91228,SunClassic,Male,39.726,-1.162,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
9963babc,2024-10-15,21929.82456,SunExtra + Radio,Male,39.997,-1.166,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
99663f10,2024-07-23,21929.82456,SunExtra + Radio,Male,40.364,-1.363,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
99691733,2023-08-29,16447.36842,SunClassic + Radio,Male,38.576,1.411,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
9969555f,2023-09-25,41152.26337,SunCookstove,Female,6.604,8.198,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kogi
996bb815,2024-08-23,61728.39506,SunClassic + Radio,Male,7.558,10.857,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kaduna
996e1648,2024-03-12,10964.91228,SunCookstove,Male,37.827,3.035,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
996e8588,2023-12-04,27412.2807,SunSuper TV,Female,36.068,3.001,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,TURKANA
99727904,2022-01-19,10964.91228,SunCookstove,Female,35.743,3.225,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
9976787e,2024-06-09,21929.82456,SunExtra + Radio,Male,36.045,1.439,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
99798cf6,2022-03-15,41152.26337,SunCookstove,Female,10.046,9.361,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Plateau
9979db01,2024-04-07,102880.6584,SunSuper TV,Female,10.442,11.582,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Bauchi
99831333,2023-03-13,10964.91228,SunClassic,Female,35.42,1.655,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
99879a4e,2023-03-26,10964.91228,SunCookstove,Male,38.066,2.632,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
998ad832,2024-04-22,16447.36842,SunClassic + Radio,Female,35.808,-1.33,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
998c07ff,2023-07-06,16447.36842,SunClassic + Radio,Female,38.387,1.649,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
999380d0,2024-05-11,21929.82456,SunExtra + Radio,Male,39.495,1.052,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
9994aab6,2023-07-13,61728.39506,SunClassic + Radio,Female,9.276,9.958,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
9994f4e2,2024-03-15,411522.6337,SunPump,Male,10.149,10.313,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Bauchi
99975619,2023-06-14,41152.26337,SunCookstove,Female,6.837,12.029,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Zamfara
99a27f79,2024-07-31,109649.1228,SunPump,Male,40.069,2.956,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
99a37ca5,2023-12-26,10964.91228,SunCookstove,Female,40.222,0.546,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
99a39bc3,2023-12-02,109649.1228,SunPump,Male,37.612,2.125,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MARSABIT
99a44bb2,2023-05-14,10964.91228,SunCookstove,Male,36.283,-1.097,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
99a60dda,2023-06-28,109649.1228,SunPump,Female,35.897,1.627,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TURKANA
99a822e0,2023-04-30,61728.39506,SunClassic + Radio,Female,9.211,11.125,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
99a8b937,2023-10-28,61728.39506,SunClassic + Radio,Male,9.837,9.746,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
99a97a3b,2021-12-20,41152.26337,SunCookstove,Male,9.3,11.868,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Jigawa
99a99979,2022-08-02,10964.91228,SunClassic,Female,39.712,-0.094,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
99af6ea0,2024-04-20,109649.1228,SunPump,Female,40.051,0.358,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,GARISSA
99b8fe24,2021-12-17,10964.91228,SunClassic,Female,35.516,3.124,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
99ba04a5,2023-11-01,10964.91228,SunCookstove,Female,37.772,2.069,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
99bb7c97,2024-08-29,16447.36842,SunClassic + Radio,Female,36.915,-1.523,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KAJIADO
99bbbedf,2024-10-30,21929.82456,SunExtra + Radio,Male,40.07,-1.18,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
99bc8f79,2023-06-25,109649.1228,SunPump,Male,35.638,3.322,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TURKANA
99bf714d,2024-04-19,16447.36842,SunClassic + Radio,Female,36.645,3.077,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
99c0c472,2024-05-21,102880.6584,SunSuper TV,Female,6.395,7.712,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kogi
99c140c9,2024-06-12,21929.82456,SunExtra + Radio,Male,39.879,2.314,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
99cdaf50,2024-01-02,10964.91228,SunCookstove,Female,39.175,0.595,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
99ce724b,2021-02-25,10964.91228,SunCookstove,Male,38.873,-1.179,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
99cff49c,2024-10-17,10964.91228,SunClassic,Male,35.265,1.986,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
99d15440,2024-04-30,82304.52675,SunExtra + Radio,Female,7.823,8.627,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Nasarawa
99d7d574,2024-07-10,10964.91228,SunCookstove,Male,35.397,3.017,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
99db49d1,2024-08-16,16447.36842,SunClassic + Radio,Female,35.401,1.451,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WEST POKOT
99e21ee5,2024-10-20,16447.36842,SunClassic + Radio,Male,38.883,0.766,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
99e25dd0,2023-11-18,41152.26337,SunCookstove,Female,10.399,8.126,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Taraba
99e30a14,2024-03-10,16447.36842,SunClassic + Radio,Male,38.572,2.596,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
99e48a8a,2024-07-29,27412.2807,SunSuper TV,Male,39.2,1.685,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,ISIOLO
99e59984,2023-04-14,10964.91228,SunClassic,Male,36.468,0.095,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NYANDARUA
99e91eb3,2024-07-17,10964.91228,SunClassic,Male,38.957,-0.484,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
99eaa5b2,2024-10-08,82304.52675,SunExtra + Radio,Female,10.006,11.379,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Bauchi
99ed6d51,2023-04-12,10964.91228,SunCookstove,Male,40.043,2.162,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
99f31164,2021-05-14,21929.82456,SunExtra + Radio,Male,38.48,-0.582,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,KITUI
99f47015,2024-10-14,10964.91228,SunCookstove,Female,37.728,-0.488,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,EMBU
99f73236,2023-11-21,21929.82456,SunExtra + Radio,Male,36.836,2.425,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
99f74633,2023-03-25,10964.91228,SunClassic,Female,36.642,0.415,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
99f98908,2023-12-18,10964.91228,SunClassic,Male,38.708,3.313,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
99fc7088,2024-07-20,16447.36842,SunClassic + Radio,Female,39.028,-1.171,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
99fcf569,2022-04-19,10964.91228,SunClassic,Male,40.39,-0.878,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
99fd298a,2021-08-15,21929.82456,SunExtra + Radio,Male,40.28,1.887,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
99fe9bb7,2024-02-01,10964.91228,SunClassic,Male,38.95,-1.307,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
9a01184e,2022-04-08,10964.91228,SunClassic,Male,38.07,1.784,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
9a021baa,2024-08-09,10964.91228,SunCookstove,Male,36.903,2.182,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
9a02f656,2024-07-21,102880.6584,SunSuper TV,Female,8.259,8.986,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Nasarawa
9a06ba77,2023-03-01,82304.52675,SunExtra + Radio,Female,8.922,10.801,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Bauchi
9a09c748,2023-04-29,10964.91228,SunClassic,Female,39.679,2.506,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
9a09f02c,2024-06-17,10964.91228,SunClassic,Male,35.399,2.475,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
9a0e3501,2024-03-13,10964.91228,SunClassic,Female,35.382,-0.349,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KERICHO
9a1277ff,2023-10-05,10964.91228,SunClassic,Male,36.778,-0.371,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NYERI
9a133328,2023-06-12,61728.39506,SunClassic + Radio,Male,4.848,11.015,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kebbi
9a13bc51,2024-10-19,16447.36842,SunClassic + Radio,Male,40.266,0.945,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
9a16baa0,2021-09-28,10964.91228,SunClassic,Female,40.307,2.417,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
9a1bec98,2022-06-29,102880.6584,SunSuper TV,Male,6.812,9.015,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Federal Capital Territory
9a1c828c,2024-06-28,61728.39506,SunClassic + Radio,Male,7.001,10.863,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kaduna
9a1ca84b,2024-07-17,16447.36842,SunClassic + Radio,Female,39.609,1.505,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
9a1e2cf1,2022-04-07,82304.52675,SunExtra + Radio,Male,5.398,10.111,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Niger
9a20d02c,2023-04-28,10964.91228,SunCookstove,Male,38.753,-0.92,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
9a2146ea,2024-09-07,16447.36842,SunClassic + Radio,Male,37.207,-1.091,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MACHAKOS
9a220b72,2023-11-27,21929.82456,SunExtra + Radio,Female,37.231,1.862,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
9a2361b1,2024-08-08,10964.91228,SunClassic,Female,39.607,1.456,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
9a250201,2024-05-30,27412.2807,SunSuper TV,Male,36.159,0.185,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,NAKURU
9a25de6d,2024-03-25,61728.39506,SunClassic + Radio,Female,10.62,10.441,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
9a28b33e,2024-09-26,10964.91228,SunCookstove,Female,38.642,0.587,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
9a2fcae2,2023-07-07,21929.82456,SunExtra + Radio,Female,37.079,0.893,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
9a33453e,2021-06-21,10964.91228,SunClassic,Female,37.028,-1.16,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KIAMBU
9a33f054,2023-06-30,10964.91228,SunCookstove,Female,38.637,0.329,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
9a353d74,2024-06-05,109649.1228,SunPump,Female,35.767,0.88,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,BARINGO
9a36ff22,2023-04-03,10964.91228,SunClassic,Female,36.499,-0.179,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NYANDARUA
9a370bc5,2023-10-24,16447.36842,SunClassic + Radio,Female,36.883,1.036,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
9a37fbea,2024-06-23,21929.82456,SunExtra + Radio,Male,37.748,2.77,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
9a3b81c7,2024-08-27,10964.91228,SunClassic,Male,35.93,-1.149,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
9a3b8322,2023-03-07,10964.91228,SunClassic,Female,40.167,-0.625,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
9a3c0024,2024-10-05,41152.26337,SunClassic,Female,6.617,11.63,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Zamfara
9a3d8ba6,2023-11-21,10964.91228,SunClassic,Female,39.184,-1.117,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
9a3d9494,2023-10-22,16447.36842,SunClassic + Radio,Female,40.001,1.257,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
